a,b,c,d,e,sse,sae,0.01,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,0.99
51.60664494856465,5.454535006487518,0.42725070000390186,2.5925404205433917,-1.5369328855791977,335996384847.5984,2219536.620460392,0,0,0,0,0,0,0,0,0,0,9
-99.6679434432707,56.94903454875654,-3.5511143400964116,2.49238649650223,1.5595337719965618,340581251099.6266,2236179.2117201705,0,0,0,0,0,0,0,0,0,0,11
56.56245934693422,-84.27756889801603,3.141640803025318,-0.7157832330186782,1.5551974923814047,345174100403.4405,2263006.4570717025,0,0,0,0,0,0,0,0,0,0,11
-20.860283312451216,-37.34424639341994,-2.1788946850592694,0.576582216002528,-1.5604186636191733,346789211940.4409,2269729.997520398,0,0,0,0,0,0,0,0,0,0,12
-15.386398163946865,38.477368605255236,0.27669517709592384,-1.7400722792780754,1.5673872993342357,348507131383.9944,2268191.8225506954,0,0,0,0,0,0,0,0,0,0,8
-99.45297333155409,-44.69254131513618,-3.6497125853490022,-4.795344528855548,1.5596927705484624,349479383206.4793,2234331.5216818945,0,0,0,0,0,0,0,0,0,0,17
-99.85482193379683,-30.138602089049655,-2.7347902394767845,-1.8867048984982118,1.5780055101242407,349563618953.4489,2265302.164251108,0,0,0,0,0,0,0,0,0,0,15
-94.12207650560383,-49.042417659361995,4.321293890096907,3.0624713582316847,-1.579781684570325,349735422396.8001,2261286.605411339,0,0,0,0,0,0,0,0,0,0,8
17.416653844357043,-85.59538576871424,-0.6756129399880937,-0.2522435647547381,-1.5716344789518564,349844942675.5416,2279290.033824494,0,0,0,0,0,0,0,0,0,0,13
-7.770643586122134,77.49554880146914,-0.7685266992638589,-0.3218400478269645,1.5778047822880845,350535734594.2862,2278848.7158410875,0,0,0,0,0,0,0,0,0,0,9
30.9165628530763,-57.457624587278076,-0.08749410965372562,-2.518907554298373,-1.5856864022631099,357704925720.4385,2295070.2779532364,0,0,0,0,0,0,0,0,0,0,12
-97.98512313647227,-10.092576686035585,2.713742376520951,3.6754809450142325,1.5804871364543924,360887968688.20044,2299830.8867007997,0,0,0,0,0,0,0,0,0,0,6
99.89094990585875,26.983572797700845,-3.4961861184219845,-2.3684773768773604,1.6126253687134762,363926289173.85376,2312120.3458083468,0,0,0,0,0,0,0,0,0,0,16
18.795884701126383,-89.04990461196121,-3.780844107553781,4.602568331812833,-1.574806240044313,364899923880.4999,2301839.943802176,0,0,0,0,0,0,0,0,0,0,11
-72.45882153158512,12.517467446554619,1.8147121547360126,3.1430030179058175,-1.6099454416457384,366759084253.5677,2316781.613145657,0,0,0,0,0,0,0,0,0,0,12
-62.46996122401376,19.952776474478043,-4.387603050772527,1.2236066282495006,-1.5988778514061588,367155316348.25745,2335988.029529499,0,0,0,0,0,0,0,0,0,0,14
-97.53803571401174,-75.36832838141503,2.8051656261725846,-1.7563502458111135,-1.619235939020236,368276868193.45703,2328389.9440145385,0,0,0,0,0,0,0,0,0,0,11
-13.631010840437227,45.03196114882405,-2.3634025495337765,-4.326094304681371,1.6050134049526141,368630639406.003,2307758.6991106137,0,0,0,0,0,0,0,0,0,0,8
89.71925323316319,-42.47624925832545,-0.47714485916328453,-4.67826928212062,1.6012885133243486,369190370711.6432,2310365.3049809155,0,0,0,0,0,0,0,0,0,0,12
7.3335124548833335,64.14786051795866,-2.6670219200945313,-1.28876101506739,1.6241224864124302,369359392466.6771,2334348.5579913445,0,0,0,0,0,0,0,0,0,0,12
70.3074376278067,85.16992840531339,-2.5459083498452917,4.671025634659328,1.6061039502856733,371137586050.6503,2310565.018488719,0,0,0,0,0,0,0,0,0,0,10
-92.6936950965541,-50.90437562856667,-4.8978127310889095,2.9916403164194874,1.6318512003809351,371630065893.14453,2329220.691836357,0,0,0,0,0,0,0,0,0,0,11
-9.368775581346412,40.81430549930769,4.2856294664742745,-0.3412232694530619,-1.6408418345952192,373694025494.062,2345957.117182327,5,0,0,0,0,0,0,0,0,0,11
37.03756829437705,-1.507258719796937,3.27073795914184,-4.168561233538579,1.603890949507739,374549008131.27795,2336606.1472998885,0,0,0,0,0,0,0,0,0,0,12
-81.31460268836969,-72.18370029601226,1.2324588823823968,-2.585824842129255,1.6227456067402777,376423871266.69006,2350934.378156516,0,0,0,0,0,0,0,0,0,0,11
53.214027948634026,-4.58067956480528,-3.075372826141453,-0.6326132684178951,-1.6239158599415981,376543535419.96716,2365459.61310842,0,0,0,0,0,0,0,0,0,0,6
-70.60113516095048,-71.32592195951514,-3.6663445700339037,-2.1173901444999776,1.6425582498632307,377483967981.8336,2351463.8915099497,0,0,0,0,0,0,0,0,0,0,9
14.14603488812564,-90.55563062214188,1.5426611843574474,-4.365525259627495,-1.6389421113945026,385352134915.35156,2364042.385403335,0,0,0,0,0,0,0,0,0,0,8
-65.44830754306439,56.87454760812048,4.192065710852644,-3.3288561453754184,-1.6615543814366287,388737128944.5829,2377051.02989495,0,0,0,0,0,0,0,0,0,0,14
-79.60327354290038,90.72540715224156,3.827072720092435,-1.9653075743022552,-1.6731696945833208,391219921464.0852,2394864.963181608,3,0,0,0,0,0,0,0,0,0,12
37.063938436012904,67.52724013189021,-1.91125663785084,0.6255469899512667,-1.6598291342416593,391392831087.74677,2408163.8747148826,0,0,0,0,0,0,0,0,0,0,9
-65.65412999396843,42.43881610492062,-0.028049519934985057,-1.435899761837537,-1.6727848791311373,395856550197.74097,2417379.6213572416,0,0,0,0,0,0,0,0,0,0,15
-10.316973570983606,-64.31612154160591,4.559985193175391,-0.9207476315478624,1.661986288062728,396333022004.94525,2425828.297223934,0,0,0,0,0,0,0,0,0,0,6
-92.97633052387025,-64.89973876803568,-1.8838806121772467,1.2260781644809775,1.6863906516729612,398484205016.3922,2424921.861698399,0,0,0,0,0,0,0,0,0,0,10
62.60388306985044,-29.247185338873734,-0.09811487286599618,2.788780256060729,1.6764872377769668,400069376927.1855,2421910.577875539,0,0,0,0,0,0,0,0,0,0,13
-70.8561225440113,66.40532396411496,1.452829611404205,-4.118420549054461,-1.6729877455654263,400740268468.8721,2409097.4182747365,0,0,0,0,0,0,0,0,0,0,8
39.80747691709914,98.55469448435483,-2.852297089635003,1.4307809025183413,1.6946577560009803,402478169632.6789,2436642.640975763,0,0,0,0,0,0,0,0,0,0,7
-40.06152990537293,-93.91867447554493,0.6288741846247472,-3.3855327133793764,1.6770818893614106,402609605126.0036,2424771.9422491137,0,0,0,0,0,0,0,0,0,0,17
71.68891985428209,-8.887472263944773,2.7354603436164933,2.8133321265091906,-1.7045691163724808,409997903179.4591,2449460.7718258346,0,0,0,0,0,0,0,0,0,0,12
-39.49653279331646,-21.822776261159675,3.4587242507571254,4.618151872004647,1.676580739141528,410138945429.687,2442067.334370534,0,0,0,0,0,0,0,0,0,0,13
28.10157373303514,-8.013374369760257,4.694919205267258,4.451761553483449,1.6736543611358092,410850686843.4093,2445541.851697291,0,0,0,0,0,0,0,0,0,0,14
-88.513293702948,-14.044146920366146,-0.126437838628366,-4.943808138079341,1.696481572444065,417669917217.01935,2452232.380325936,0,0,0,0,0,0,0,0,0,0,14
-27.944572305851167,-73.88205703909648,-0.5234083948420558,-3.4383022536796726,-1.7093298169122493,418824094392.42474,2476951.6114624105,0,0,0,0,0,0,0,0,0,0,13
-88.86156597128492,-65.8513576789943,4.985528559184859,-0.07817333977775931,-1.7571961223235046,428520807225.93353,2514631.80109092,0,0,0,0,0,0,0,0,0,0,15
-38.12450561635301,-56.07299687228042,-2.8846808430936575,0.818477307499287,1.7559269410833123,430495347860.68933,2519409.885203024,0,0,0,0,0,0,0,0,0,0,11
60.966206368812664,-44.13810649915864,-2.79451359638907,-1.8168435781930015,1.7718931089722698,439535402741.06934,2543481.4824894993,0,0,0,0,0,0,0,0,0,0,17
43.060622705690406,-82.50972083011999,2.4802301340177477,-3.963099907496109,1.7544933310474704,443937918623.07684,2547056.164623839,0,0,0,0,0,0,0,0,0,0,9
41.9969406966693,45.0342978917009,-1.0632475790545302,-2.3665179464156685,1.7842531533906572,449848990106.4708,2574213.2940447805,7,0,0,0,0,0,0,0,0,0,12
78.24182355993264,97.25828809835261,-0.7355734295945124,-0.5693504642234846,-1.7920008336307305,453783300512.66174,2591863.013763151,0,0,0,0,0,0,0,0,0,0,14
-13.213426561229298,-58.53312435979332,-2.032166757513698,-2.413570692636392,1.8236865196623864,468289157565.8762,2622100.280079323,0,0,0,0,0,0,0,0,0,0,11
70.05133721779157,-40.82410299743873,-4.5428897480881405,-4.33742274395834,1.8292209809054372,471963367486.8053,2616378.231430813,0,0,0,0,0,0,0,0,0,0,8
98.30235616022941,74.60713483708872,-1.0351286488793865,-3.409122360732566,1.825653027466494,473076668412.9439,2635622.2960566306,0,0,0,0,0,0,0,0,0,0,12
-43.24942872591318,-9.107715429210586,1.0977032004036715,-2.4583285913807607,-1.8367891043731719,477285140661.03064,2649499.7413000357,0,0,0,0,0,0,0,0,0,0,17
96.6498696829861,-94.887739458913,0.8402050221417854,4.201412786747639,1.8260291134853954,480036024424.06165,2642206.347038981,0,0,0,0,0,0,0,0,0,0,0
10.12900742598697,-80.88312828607673,-2.239330789854881,0.1454036625885422,-1.8375084356024818,480415389601.50073,2672348.709239702,0,0,0,0,0,0,0,0,0,0,15
-15.181757688477276,-60.9806924281701,-3.075400859913425,-1.6327017945820819,1.8568263213146867,482356941366.4894,2663932.311243891,0,0,0,0,0,0,0,0,0,0,13
-39.98360014328357,84.64508281772609,1.1044517784328747,-0.5629064825235544,1.846447823229985,483387895949.25824,2678171.126848372,0,0,0,0,0,0,0,0,0,0,10
-9.036876891895403,37.48932075947192,4.873520310548564,-1.6823529667509893,-1.8720648949152805,487702445273.51904,2676906.793408314,0,0,0,0,0,0,0,0,0,0,12
-11.327272507762444,1.8019051393565206,2.4807739530431716,-4.4173290207168,1.8378149478092984,489054524669.3738,2670315.6454271176,0,0,0,0,0,0,0,0,0,0,10
92.1623055747427,-70.14980699988504,1.9501207064199457,-1.0709716218393983,1.8586383183653323,490353121364.2158,2695511.1284034015,0,0,0,0,0,0,0,0,0,0,14
-17.520241745764793,30.644823073203384,2.090227220149644,-3.737367720323419,-1.8664572060216464,494257878924.4447,2685140.1772152,11,0,0,0,0,0,0,0,0,0,7
-82.92004082906624,-21.400872783038835,4.565790850951652,-4.897232833920766,-1.8652678502172506,495306384500.98755,2672368.087004046,0,0,0,0,0,0,0,0,0,0,12
39.90523750749787,12.562957184663645,-4.642028546042983,2.895056245303204,-1.8524009373477779,495511855926.0586,2704026.277362675,0,0,0,0,0,0,0,0,0,0,11
72.5617245339484,50.44029506233531,-0.19809329575771528,1.7596279969626707,-1.8712474028165316,495827952363.17334,2704938.399795171,0,0,0,0,0,0,0,0,0,0,12
-14.940353790530182,-73.22752534380182,0.6044262770562128,1.184964994965327,-1.8750293360337156,496019571488.6907,2709941.822017075,0,0,0,0,0,0,0,0,0,0,12
76.25289567839292,70.03741783979063,0.030030298946323697,2.7213867294785166,1.8825952930930576,504214797874.0684,2723995.048763966,0,0,0,0,0,0,0,0,0,0,17
-69.94141592841079,-37.44319531116096,-4.8623273173804735,-2.594561113993956,-1.8708748691415433,505461420736.4247,2734123.8557558507,0,0,0,0,0,0,0,0,0,0,20
75.17359643706553,84.27390505306934,3.173227052782659,3.76192117473064,-1.8974158756723494,509258435998.70605,2722901.175821766,4,0,0,0,0,0,0,0,0,0,18
-94.87701324975102,-86.28009113815625,0.7140946461381814,-4.108578711456041,-1.8865034298441339,509966319414.45,2727145.5722599328,0,0,0,0,0,0,0,0,0,0,0
47.08820409185975,94.50104477745697,3.771201232092565,1.1671279152949303,1.8944209795809233,513747473034.79175,2763219.5011677416,0,0,0,0,0,0,0,0,0,0,17
28.3003118044617,-75.50401196821774,1.2147876456694604,-4.039690375635729,1.9061556399365198,520917290012.4299,2759227.085759429,0,0,0,0,0,0,0,0,0,0,14
34.55052958820389,-47.297718900992926,0.3256824216286951,2.3785432269811677,-1.918113459751222,521507954378.9606,2772749.552383945,0,0,0,0,0,0,0,0,0,0,13
-92.31065180538715,55.35141411899585,-3.024546289766695,-4.275948839493441,1.922092040717164,525591225495.4623,2763801.8687730515,0,0,0,0,0,0,0,0,0,0,12
-93.03315527703191,-65.87496339079047,-2.1360397014415913,1.7134589021924622,1.9362549263503954,525784946045.3569,2784502.7955021407,0,0,0,0,0,0,0,0,0,0,11
8.112723077943997,-57.001739016333566,3.611700134423078,0.7970845729151499,1.9259070194249759,529247273021.68256,2802056.953381612,0,0,0,0,0,0,0,0,0,0,6
39.7352274380529,29.96530037117614,3.648930069906662,-1.3696596419205118,-1.953281228896504,532672537122.10394,2801630.056239177,0,0,0,0,0,0,0,0,0,0,9
57.53116753295396,-96.28857600143257,-2.782052574797106,3.108151708208414,-1.927409102609301,534042647713.3761,2806031.8664879007,0,0,0,0,0,0,0,0,0,0,13
-56.74002773855571,47.86280434128548,3.081335016304113,-1.0348842710675008,1.939899629733672,536988777784.49585,2823201.096542178,0,0,0,0,0,0,0,0,0,0,9
-49.076606830857415,46.45571346412552,1.372713336866389,-3.4284278752155997,1.9434185050064858,540985617091.5098,2818521.699291464,0,0,0,0,0,0,0,0,0,0,16
-45.85262215115746,-74.61516766597856,-3.7839449237613842,1.4910573645935719,-1.947026629161944,542469105969.397,2839247.9577165856,0,0,0,0,0,0,0,0,0,0,11
-65.91652310732101,-23.587782082920896,-2.43001315278038,-1.4868005836038,-1.9540282461676184,544263611887.8031,2839785.4189745774,0,0,0,0,0,0,0,0,0,0,10
-14.769425526313285,95.83531084184014,3.499482462790871,4.560253855976537,-1.966230477417743,547776978176.1604,2819073.9595151534,0,0,0,0,0,0,0,0,0,0,15
-87.34476737220392,80.85625007875456,3.62484814948526,2.621154325990405,1.9805339593888762,562383439593.926,2886382.7194126537,0,0,0,0,0,0,0,0,0,0,16
25.74549464214344,-41.78916250505998,4.887813430367526,0.5040254763198346,-2.012597824476793,563414446357.2944,2882898.34541909,0,0,0,0,0,0,0,0,0,0,11
95.67820881398339,-11.26096027765459,2.1458965601931466,2.5265675530771814,-2.0079264946069895,568694815553.1517,2891547.6012592874,0,0,0,0,0,0,0,0,0,0,11
-29.147878254190005,41.82498013026307,1.6935195561634089,4.78321700979539,-1.9968258292260854,568896254634.445,2875270.739356002,0,0,0,0,0,0,0,0,0,0,8
98.25306436043189,64.49600442250275,2.8166002226918954,3.418058652035871,-2.014013273239843,573096843383.6722,2894371.918456463,0,0,0,0,0,0,0,0,0,0,8
82.28357840272008,27.78990275663857,0.9497439952760756,-0.4263273869259727,2.0186985746883233,576715326241.5724,2924303.2750972584,0,0,0,0,0,0,0,0,0,0,18
23.017664975380598,-34.81247998007737,1.4484764340048129,2.524444391146038,2.0132022358138757,576984029170.4521,2916646.661557648,0,0,0,0,0,0,0,0,0,0,11
-57.66789671240833,-92.76764980507835,-2.8036835121644224,3.520713906486833,2.024439441517397,577481687436.6653,2906777.6668730555,0,0,0,0,0,0,0,0,0,0,10
-93.00708555675257,37.786204760786745,2.1769985647093195,3.5283134384757204,-2.0246133213759254,578791775349.2335,2913348.6827003043,0,0,0,0,0,0,0,0,0,0,12
-16.867342093353187,9.154968659439461,-0.44689365109824486,-1.5019300050320448,-2.023031502985615,579242906563.9989,2926581.900712467,11,0,0,0,0,0,0,0,0,0,18
99.25166194382945,-69.07627358123476,-4.033790992025801,0.2624755041149882,2.0448018804047425,582473163126.5238,2930625.102701796,0,0,0,0,0,0,0,0,0,0,8
-47.4110437869635,-78.26564417400976,4.029394761527417,-2.7947080153832884,2.014433808274748,582838759616.3043,2932124.136205193,0,0,0,0,0,0,0,0,0,0,13
-17.585385385232797,48.59120428531324,2.73752699830876,1.948946236991941,2.0258298761938462,585575603609.4653,2945333.3909649937,0,0,0,0,0,0,0,0,0,0,12
-62.83271730655082,-99.73635549228625,4.853684675906942,-2.8554476118891934,-2.0455956290656907,586518454973.0117,2933310.475617715,0,0,0,0,0,0,0,0,0,0,0
37.45375946327687,38.08266210849348,3.6204317113634996,3.5226486881081502,2.0229295629359614,589606165703.0238,2945830.313889513,0,0,0,0,0,0,0,0,0,0,11
52.82285808346788,-4.190975437657755,4.685096296545792,0.26915478800451087,-2.0596126316460017,590308011567.8284,2950744.0275825625,0,0,0,0,0,0,0,0,0,0,17
68.91355508514084,38.8361766101562,-4.700587538850028,-1.0660694696408788,-2.0388715955132195,594940400985.6721,2973046.431748377,0,0,0,0,0,0,0,0,0,0,12
97.75136956962112,42.618068619759555,2.9240881052645253,1.738272452039987,-2.076771093182561,604873902429.1395,2984755.0650344496,0,0,0,0,0,0,0,0,0,0,17
2.610465730028565,56.18715599981249,-4.495183231448271,-1.4570887070304286,-2.0577198682670197,606042236040.6179,2998228.3996849842,0,0,0,0,0,0,0,0,0,0,9
-6.354050948958886,-33.660107590894356,3.3445765405597,1.2680021623594984,2.0654410108258574,608265160260.0104,3002938.7102255924,0,0,0,0,0,0,0,0,0,0,9
74.64891510715029,-68.05645320698719,-2.8702011627899537,-3.2738560726548958,2.079955172896069,608718141488.6843,2987528.6593650253,0,0,0,0,0,0,0,0,0,0,7
99.71413803453066,25.395886979749477,1.5598910560091142,0.8858095150216139,-2.0843551952968875,610666352403.1174,3003955.915469803,0,0,0,0,0,0,0,0,0,0,10
0.9451346523854198,9.90779848576851,0.26499401349459806,-0.8593147651864177,-2.0818462005908844,611299382443.1245,3007405.473266843,28,0,0,0,0,0,0,0,0,0,15
-47.53530407253099,-47.97808763629368,-0.8292896136517562,-4.700608165840841,-2.0699870951373955,616601047055.6821,2999093.156399949,0,0,0,0,0,0,0,0,0,0,14
99.77583604658281,-58.804785689014885,2.5393344505326843,2.4671186687770517,2.0815466713363806,618842018350.9048,3021812.6903100004,0,0,0,0,0,0,0,0,0,0,10
78.21437336357525,-8.062300785801966,2.190033588979837,3.7685793976402504,2.076012009215665,618883158974.6178,3013246.017081205,0,0,0,0,0,0,0,0,0,0,11
-4.941960719806573,46.48721650764395,-0.8795294533501234,1.2205705407092227,-2.0997882677738633,624035082203.803,3038626.689538758,0,0,0,0,0,0,0,0,0,0,7
-17.258003234910717,-44.992359983523286,-4.791066780174569,-3.9083640215300672,-2.0805142307255897,626506397969.5164,3036748.2042006045,0,0,0,0,0,0,0,0,0,0,9
-26.05469080933902,-29.79218788808167,3.6879263538679403,-2.375453192796193,2.0977068469413727,629935797523.4381,3051803.8410259495,0,0,0,0,0,0,0,0,0,0,14
-23.72767238925053,-50.75673060316408,3.3611075187038004,-0.4622058736116781,-2.126134719011538,632077116453.4696,3056127.8144957544,0,0,0,0,0,0,0,0,0,0,12
-25.925700306808437,69.04777666253005,2.336609995523329,-2.2401276133254813,-2.121962321161771,632960427682.1232,3051757.4388148184,0,0,0,0,0,0,0,0,0,0,10
58.30456303465303,-8.467447040335202,0.29365503438946305,1.5152765758541165,2.12410540662988,638223879960.7046,3071500.877389457,0,0,0,0,0,0,0,0,0,0,10
44.089519822697895,-22.93897674640806,4.703726361978955,-3.1138937641575506,2.1070578698027065,638608541282.0205,3071354.5000093086,0,0,0,0,0,0,0,0,0,0,14
49.04916125920033,53.423927074832534,-4.937648325552831,1.1197102936901029,-2.1122028554242878,638918331813.7692,3079799.8997496525,0,0,0,0,0,0,0,0,0,0,14
53.00426816761566,-2.0168084753635185,-1.394123285613028,4.763197390469138,2.117290617201176,640368644087.9998,3052395.1079226546,0,0,0,0,0,0,0,0,0,0,11
-73.40319473341295,-1.315565307916458,-0.42371538689366517,2.1036871518212417,-2.1292564371295564,641957972715.0367,3080637.1879534344,0,0,0,0,0,0,0,0,0,0,12
9.330047723120785,57.75266124445267,-1.2331539657134805,1.312884788354257,-2.1306576058477167,643216378194.4706,3084933.9095433275,0,0,0,0,0,0,0,0,0,0,5
-8.572979655303897,5.594506975842407,-1.032529811336146,-2.17070553768833,2.135491825532223,643558865259.1431,3080491.9869608795,0,0,0,0,0,0,0,0,0,0,11
92.37459716979436,-85.88094586932706,-2.527494096316054,-2.250086240431087,-2.133031501828725,648814540718.0123,3101381.8796508755,0,0,0,0,0,0,0,0,0,0,5
59.48370374512618,28.906621149133258,2.9593279570223077,-1.4267267051899135,2.150640093097918,658849858852.6787,3126325.540592268,0,0,0,0,0,0,0,0,0,0,10
-3.976311320660116,-79.50415026563009,-2.5866747951255196,-1.3089512003503199,-2.1515832730015507,659258142086.4016,3128228.338618788,0,0,0,0,0,0,0,0,0,0,13
-99.68305671383611,-13.03859424164014,3.693846244349606,-1.9858456012379921,2.1486855708312653,660459515481.5067,3126884.0247904174,0,0,0,0,0,0,0,0,0,0,10
87.21671683111924,90.26820125162828,4.070281410782034,-2.0336619934270317,-2.1750986606241463,660649322268.923,3118253.2175568207,0,0,0,0,0,0,0,0,0,0,10
-30.32025131407765,70.27504052518952,2.788511846267082,-2.8792631549683465,2.1541400172681584,664127039379.6279,3131965.834097328,0,0,0,0,0,0,0,0,0,0,16
-55.7127344608803,74.26453480526044,0.11854371474265157,1.3433172943025546,2.1722268814962042,666910338488.6245,3142955.6791179087,0,0,0,0,0,0,0,0,0,0,16
-11.240502655206171,80.62407610219552,2.5579156313637075,-1.2979000893075519,2.171727118710198,671449449185.2174,3156485.722783865,0,0,0,0,0,0,0,0,0,0,16
36.372578116295955,97.24530671976359,-2.3229397287318543,4.088882760944818,2.175662206677548,671639665143.3538,3134838.592034262,0,0,0,0,0,0,0,0,0,0,9
46.99970811678264,4.274138349109393,-4.65865791438243,2.1439027397765775,2.1964037159851184,674022877869.712,3148024.230557103,0,0,0,0,0,0,0,0,0,0,14
64.23272664663881,-44.42018033512913,-1.0150487926400045,-1.1496979902795914,2.1936792854330864,677040770020.8079,3163262.0976434685,0,0,0,0,0,0,0,0,0,0,11
-15.23373532626269,88.75113719173052,4.015210375512124,-4.7798156092863096,-2.188844968156556,677977850734.0568,3138287.072160751,0,0,0,0,0,0,0,0,0,0,17
71.71756094307841,-49.15971587786259,-2.7800102336913857,-2.173566213689342,2.200901072143216,679377168047.3723,3163476.796677876,0,0,0,0,0,0,0,0,0,0,14
-17.684600249893492,0.6939164956939408,1.1149728429623007,-0.5644405361939828,2.193012770572203,680743079936.0441,3175786.3202811386,0,0,0,0,0,0,0,0,0,0,12
27.72802294629784,-80.16391739996003,-3.963628317421307,0.6989571504841248,-2.203761457853166,693595311578.9579,3211573.9025572287,0,0,0,0,0,0,0,0,0,0,7
71.85772775602155,-12.530920163779058,2.17840949956493,-4.3882430917521456,-2.2127501912293446,694226800995.1731,3186734.9414878264,0,0,0,0,0,0,0,0,0,0,9
67.07321591526073,-79.49345096209753,-3.007659121923989,-1.495436543945167,-2.210222661144768,696245229572.3477,3215397.73412698,0,0,0,0,0,0,0,0,0,0,10
48.14665320305204,97.31021019763045,2.057062291730859,-1.3403412101304513,-2.2320161826025595,698929442014.2051,3211441.6744745793,0,0,0,0,0,0,0,0,0,0,15
94.89781413773764,-14.771320041456732,4.934565738124812,-0.7096857420009197,2.2198125884831192,704631375777.1204,3236390.5472011706,0,0,0,0,0,0,0,0,0,0,10
96.69724318870766,-71.78633485837011,-0.2688565368702207,-3.6081731613468526,-2.2359635533871334,711089185178.319,3236663.5304715717,0,0,0,0,0,0,0,0,0,0,8
-15.169578543799815,-7.459918074400321,3.4715255453103655,0.9784120344356158,2.235754856984558,712206467557.3545,3250747.546388748,0,0,0,0,0,0,0,0,0,0,7
-79.77526356459714,79.65283101793449,-0.9268225676868935,2.7384426395457595,-2.2533633864226066,720344526533.4298,3260169.153176984,0,0,0,0,0,0,0,0,0,0,14
-29.49808827641185,30.315256254052144,2.8756886008200606,-0.12894373439535478,-2.275126899733655,724498996382.9811,3271206.937796538,0,0,0,0,0,0,0,0,0,0,12
88.57035878908036,-82.66081020409416,-0.17223409357971953,-4.978264224519622,2.2560748939461925,726686039992.1707,3257017.819089545,0,0,0,0,0,0,0,0,0,0,10
-41.485292717214215,-23.461963211642228,-3.2531995859835208,0.764886219820049,2.2802653067141705,727115452285.0398,3276136.028727631,0,0,0,0,0,0,0,0,0,0,13
22.216660397907063,90.48677288483236,4.136312146835584,-2.4599905454711033,2.2542855129708386,728063207730.4868,3285274.3784442833,0,0,0,0,0,0,0,0,0,0,15
19.549013354366565,95.52720601986098,-0.6344111625796724,1.405157833607225,-2.2757279395468744,732258862508.0806,3289974.153284614,0,0,0,0,0,0,0,0,0,0,17
-77.72962987814776,75.02723978802553,-3.993151848003824,0.7379314677299629,-2.267446493914367,732872398226.2522,3298308.1653650864,0,0,0,0,0,0,0,0,0,0,14
-18.641805352476368,96.51901278634574,-4.3078099330378,1.0200239964376774,2.2909420335224855,732902393097.4812,3290033.281703724,0,0,0,0,0,0,0,0,0,0,10
88.33421476580281,45.22056870169354,4.784125900065643,-2.0232495096706424,2.265881057415358,735313372010.3679,3304105.149767062,0,0,0,0,0,0,0,0,0,0,14
34.95290192207315,-28.213134871935935,-2.6607792286630416,-0.6204503297495778,-2.2835090986978654,741289344937.5461,3317227.383941459,0,0,0,0,0,0,0,0,0,0,11
66.14769003652742,-21.79837343688402,-1.7589112047490096,-1.4811507628219065,-2.288909746801222,743536161746.0349,3319730.005679177,0,0,0,0,0,0,0,0,0,0,17
9.693374063984379,61.090007767666265,-2.063072015432048,-4.065102861337142,2.3010264672634335,750298174248.3953,3316040.8429326867,0,0,0,0,0,0,0,0,0,0,10
35.3715835973166,-93.58884642295415,-1.4294446672557228,3.6590955290945963,2.304766907201776,752036979167.0333,3319939.488905999,0,0,0,0,0,0,0,0,0,0,13
-95.81310665110985,14.1811833681855,-2.040587408981348,-3.978876629311298,2.3167922683542326,761245646385.5074,3338236.1939059854,0,0,0,0,0,0,0,0,0,0,8
-0.6671285281675239,-54.76486003800227,-3.6302779882038383,-0.7211317273173918,2.346345493353442,769147203839.6667,3368346.7723522643,0,0,0,0,0,0,0,0,0,0,9
-94.07156447299711,-67.09966567809434,-4.808818139665836,3.234006334457744,-2.3139242822974913,769244364723.3673,3375201.5701991934,0,0,0,0,0,0,0,0,0,0,9
-24.69489368758802,2.9011118939491496,-2.165686218604833,-1.7842395880015651,-2.337756394081647,776979355897.0645,3391584.9674206553,0,0,0,0,0,0,0,0,0,0,14
55.827749824399234,-42.05541696896129,4.67647224300126,4.579993600480062,-2.3501134487794495,779861049786.7349,3372278.171594356,0,0,0,0,0,0,0,0,0,0,14
0.845340516825118,20.432859741720648,-4.5855914493407735,-2.8337700757919104,2.3668272547056093,784521116089.4791,3394998.6220283625,0,0,1,0,0,0,0,0,0,0,11
-49.03371629925894,-67.46074003950835,-2.502640554352146,2.7672715936980072,2.366232259671481,787202278085.1262,3403209.5489772186,0,0,0,0,0,0,0,0,0,0,17
-15.95646029979838,46.76971324503927,-0.8055618166483818,-2.2547462016216024,-2.356944461831212,787444272522.6328,3409960.1622359036,0,0,0,0,0,0,0,0,0,0,11
-45.82796862761751,-38.510729527706864,-4.093634727671307,-2.3480114708502997,-2.3499305371918924,790482733777.1289,3421903.1181720784,0,0,0,0,0,0,0,0,0,0,4
83.03519247271421,-84.14303391248555,-4.003533037397054,4.102245862481897,-2.3441980071846324,792342151412.785,3415104.608872336,0,0,0,0,0,0,0,0,0,0,10
30.905086326003754,71.91800439481815,4.8483204618562485,-1.2902119662424671,-2.3961916189661125,800214725567.3995,3433451.665328549,0,0,0,0,0,0,0,0,0,0,7
47.90666317496738,91.36258079365857,-4.699956095814937,-2.970147619870771,-2.3703723479268977,805239761722.933,3450227.1606107717,0,0,0,0,0,0,0,0,0,0,11
5.330688543006133,-57.83285748635074,-2.8404243406781693,-1.9548993436453497,-2.3806323193140466,807533639990.8704,3459848.2542112423,0,0,0,0,0,0,0,0,0,0,17
-27.755174283025454,-70.58395078793001,4.586528829672753,2.1832770001758437,-2.417421750081392,817330482868.061,3470913.2793886224,0,0,0,0,0,0,0,0,0,0,11
